id,valor,peso,volumen,categoria
8466,81.46,15.42,16.41,tools
8467,6.14,15.32,8.77,food
8468,36.94,17.36,30.06,clothing
8469,33.83,3.32,19.42,food
8470,70.04,7.27,10.05,electronics
8471,45.21,43.17,28.01,food
8472,67.41,24.97,32.0,tools
8473,72.52,40.24,24.4,clothing
8474,94.39,28.16,28.9,medical
8475,51.66,24.33,18.08,electronics
8476,87.15,11.67,19.73,tools
8477,17.24,11.44,21.94,clothing
8478,97.24,11.94,18.8,food
8479,8.96,25.83,9.77,electronics
8480,39.32,29.76,13.44,clothing
8481,43.94,25.98,33.33,medical
8482,83.69,11.94,5.43,clothing
8483,90.39,2.5,38.51,clothing
8484,67.45,39.16,29.39,tools
8485,28.56,32.05,5.17,medical
8486,81.46,25.99,25.17,clothing
8487,15.07,49.24,25.86,food
8488,67.86,36.29,2.29,electronics
8489,83.59,30.45,30.92,clothing
8490,22.36,4.98,22.98,electronics
8491,7.95,21.12,21.15,medical
8492,90.16,1.41,39.11,medical
8493,96.54,4.66,14.85,medical
8494,58.1,14.68,3.15,electronics
8495,39.11,32.8,29.04,food
8496,69.01,14.08,37.54,tools
8497,47.77,47.01,21.13,clothing
8498,69.37,23.35,28.24,clothing
8499,88.08,27.36,32.3,food
8500,66.21,44.98,6.28,tools
8501,77.42,2.53,2.51,food
8502,69.52,1.45,11.81,clothing
8503,34.48,38.23,3.65,tools
8504,79.32,15.46,5.12,medical
8505,39.87,25.1,28.02,electronics
8506,14.0,44.5,38.15,electronics
8507,57.44,21.03,4.19,medical
8508,29.43,14.4,38.44,food
8509,78.11,15.73,37.94,medical
8510,10.63,13.68,22.4,medical
8511,12.81,40.46,39.21,clothing
8512,49.0,39.15,10.01,food
8513,36.0,39.05,28.02,electronics
8514,26.29,37.98,19.08,food
8515,34.26,19.43,17.5,clothing
8516,58.8,31.06,19.83,electronics
8517,62.07,40.73,3.33,food
8518,65.71,3.8,32.13,food
8519,53.78,5.95,19.1,clothing
8520,61.51,37.29,37.41,clothing
8521,18.56,20.79,23.37,electronics
8522,49.38,14.84,21.57,tools
8523,93.26,34.32,3.31,clothing
8524,45.47,48.9,10.56,food
8525,12.96,13.95,14.93,medical
8526,82.48,5.75,31.7,food
8527,49.05,30.14,36.0,medical
8528,10.4,13.04,10.44,medical
8529,30.73,36.71,7.03,medical
8530,81.58,23.98,2.11,electronics
8531,24.95,7.77,4.56,food
8532,24.52,4.58,14.13,tools
8533,65.51,6.56,33.6,tools
8534,65.81,2.36,1.45,tools
8535,28.55,20.7,23.74,tools
8536,79.49,18.66,6.02,tools
8537,97.89,16.16,7.39,medical
8538,79.5,22.45,39.47,food
8539,76.08,18.91,8.81,electronics
8540,68.63,16.48,17.55,tools
8541,84.09,6.32,27.73,clothing
8542,59.23,30.94,11.54,food
8543,44.24,35.39,21.82,electronics
8544,34.89,22.49,31.19,electronics
8545,55.85,8.56,21.67,clothing
8546,40.03,27.16,11.52,clothing
8547,60.15,42.75,13.13,tools
8548,22.38,10.38,8.6,clothing
8549,40.19,12.27,14.56,tools
8550,70.9,47.5,29.74,electronics
8551,88.21,9.4,21.2,electronics
8552,7.66,40.49,13.33,medical
8553,73.03,25.92,23.85,medical
8554,81.79,18.67,31.75,electronics
8555,91.65,18.55,11.94,medical
8556,51.77,24.64,12.13,electronics
8557,58.72,13.96,23.9,tools
8558,34.08,14.83,3.06,medical
8559,5.83,28.85,35.08,food
8560,42.07,27.77,5.91,medical
8561,39.59,18.89,9.11,medical
8562,61.4,39.47,32.81,clothing
8563,38.41,32.93,12.32,medical
8564,6.97,5.93,5.73,electronics
8565,7.31,8.7,15.06,electronics
8566,74.46,30.55,2.7,medical
8567,10.74,41.86,24.97,food
8568,18.43,31.98,10.86,tools
8569,46.83,8.02,38.14,electronics
8570,68.5,44.75,5.06,medical
8571,33.18,7.09,16.38,tools
8572,25.67,19.21,26.31,food
8573,76.2,48.95,31.3,electronics
8574,28.42,32.1,20.83,clothing
8575,29.57,14.1,7.03,clothing
8576,59.45,8.61,37.06,medical
8577,13.63,42.71,24.07,electronics
8578,59.14,36.57,14.11,electronics
8579,62.43,37.67,14.82,clothing
8580,38.63,23.36,20.78,tools
8581,21.46,36.53,29.3,medical
8582,72.41,15.11,29.39,food
8583,46.75,6.22,9.91,food
8584,93.52,14.71,1.92,food
8585,61.97,11.22,34.64,food
8586,50.2,6.02,16.94,electronics
8587,72.5,38.56,11.79,tools
8588,31.43,46.23,14.12,electronics
8589,14.43,9.01,15.73,clothing
8590,12.55,7.02,1.62,tools
8591,94.08,35.66,32.38,clothing
8592,73.25,8.93,19.6,electronics
8593,69.52,17.59,14.9,clothing
8594,97.84,47.42,18.25,medical
8595,51.58,39.93,8.12,clothing
8596,24.97,35.26,9.46,food
8597,82.89,49.74,18.82,food
8598,72.97,26.48,9.42,medical
8599,78.12,29.34,4.11,electronics
8600,16.37,1.58,15.79,medical
8601,46.9,9.09,11.04,electronics
8602,95.61,35.15,16.03,clothing
8603,68.32,19.75,31.81,electronics
8604,25.57,25.34,15.09,electronics
8605,50.26,6.46,2.03,food
8606,5.41,28.82,8.59,clothing
8607,48.05,2.49,32.59,electronics
8608,9.92,31.51,33.81,medical
8609,47.68,41.65,9.88,food
8610,63.17,49.46,35.67,electronics
8611,94.43,37.36,21.17,tools
8612,89.9,38.59,27.69,medical
8613,68.63,49.89,24.65,tools
8614,54.92,21.19,28.93,tools
8615,62.71,24.13,7.74,clothing
8616,67.24,24.4,34.99,tools
8617,54.63,42.42,39.04,electronics
8618,22.1,30.21,26.08,electronics
8619,59.17,38.85,6.12,food
8620,12.16,17.06,25.21,clothing
8621,54.03,23.76,14.68,medical
8622,39.27,39.69,2.15,food
8623,23.68,41.13,22.48,clothing
8624,10.39,22.26,1.12,clothing
8625,31.89,4.28,14.11,food
8626,95.7,36.98,5.75,food
8627,93.61,3.31,21.02,clothing
8628,45.2,32.83,21.11,medical
8629,35.83,34.46,14.19,tools
8630,60.83,29.18,4.78,electronics
8631,9.09,31.31,36.44,food
8632,90.62,20.15,25.26,medical
8633,17.15,9.72,17.74,electronics
8634,14.92,45.65,12.23,food
8635,8.74,39.87,36.84,clothing
8636,30.69,33.44,36.62,electronics
8637,91.13,8.17,19.99,medical
8638,29.78,10.48,12.54,food
8639,86.54,45.31,5.16,medical
8640,47.67,48.46,18.22,clothing
8641,68.84,35.05,22.98,electronics
8642,55.63,22.88,25.2,tools
8643,10.19,32.64,37.55,medical
8644,65.91,48.94,12.3,tools
8645,52.88,31.62,26.47,medical
8646,56.11,44.75,9.45,medical
8647,9.98,48.38,11.87,food
8648,88.49,6.37,29.88,electronics
8649,69.2,30.28,39.94,electronics
8650,98.31,49.34,18.1,tools
8651,30.69,1.13,2.53,clothing
8652,24.09,17.88,32.27,medical
8653,40.46,39.53,7.96,medical
8654,90.49,45.24,6.44,tools
8655,84.2,38.9,37.68,food
8656,68.48,47.48,7.2,food
8657,96.57,39.04,5.59,electronics
8658,41.99,24.7,8.2,tools
8659,19.66,13.21,2.05,electronics
8660,48.49,25.79,23.47,clothing
8661,15.94,12.47,28.52,food
8662,37.34,20.03,1.77,clothing
8663,56.27,36.47,1.03,electronics
8664,92.1,40.75,9.3,clothing
8665,9.39,47.73,2.2,electronics
8666,11.95,45.6,10.59,medical
8667,37.15,10.26,23.94,electronics
8668,46.2,46.87,11.41,clothing
8669,99.81,22.75,29.08,medical
8670,82.55,2.35,20.44,tools
8671,45.49,2.22,11.62,medical
8672,14.43,14.62,10.34,medical
8673,7.98,3.49,11.83,clothing
8674,12.54,43.52,20.04,electronics
8675,89.72,14.9,16.11,medical
8676,12.83,36.68,33.21,medical
8677,27.64,45.61,18.88,food
8678,88.12,45.42,35.79,medical
8679,81.0,41.79,29.82,electronics
8680,97.36,41.83,18.05,tools
8681,54.73,15.23,22.03,medical
8682,34.22,14.43,20.07,electronics
8683,88.83,31.76,10.78,clothing
8684,52.8,24.04,17.31,electronics
8685,70.17,9.43,25.69,food
8686,24.47,11.72,34.91,clothing
8687,90.22,41.04,7.21,electronics
8688,58.5,2.17,18.98,tools
8689,25.1,48.52,26.81,tools
8690,32.5,14.38,20.95,electronics
8691,44.89,46.26,19.84,electronics
8692,83.85,33.67,5.31,medical
8693,66.74,19.61,1.28,electronics
8694,44.68,29.87,10.0,tools
8695,89.73,20.69,32.93,electronics
8696,40.21,32.99,20.17,medical
8697,76.42,20.58,15.53,medical
8698,73.36,19.86,34.59,medical
8699,97.4,3.3,14.76,tools
8700,52.51,37.13,14.34,food
8701,60.68,16.23,35.34,food
8702,11.71,18.82,12.21,clothing
8703,56.04,25.26,6.24,clothing
8704,52.62,49.81,19.25,electronics
8705,75.34,7.95,1.19,tools
8706,70.26,28.15,28.0,medical
8707,89.59,9.34,33.25,medical
8708,79.45,12.38,21.52,electronics
8709,8.3,19.62,19.68,electronics
8710,44.41,48.04,8.88,tools
8711,28.35,40.2,4.42,food
8712,10.28,5.36,28.16,clothing
8713,82.97,12.71,33.01,tools
8714,15.31,6.49,34.89,electronics
8715,68.52,20.62,10.81,clothing
8716,35.72,26.63,13.47,food
8717,71.17,18.42,23.21,tools
8718,37.64,14.55,17.07,medical
8719,93.96,17.98,28.59,clothing
8720,25.06,4.57,18.67,clothing
8721,88.57,10.79,20.57,tools
8722,67.39,17.08,38.79,medical
8723,91.82,22.17,35.19,food
8724,81.75,27.59,32.42,electronics
8725,72.51,37.48,18.06,electronics
8726,11.49,33.01,37.01,electronics
8727,94.73,19.97,2.79,tools
8728,62.0,37.75,39.73,medical
8729,17.25,43.17,37.44,electronics
8730,65.21,21.62,38.01,clothing
8731,23.61,40.28,27.68,clothing
8732,31.98,22.15,34.54,tools
8733,51.1,29.9,8.46,medical
8734,58.64,42.08,35.57,tools
8735,13.59,44.01,6.11,medical
8736,82.25,30.73,3.27,clothing
8737,34.72,36.29,27.37,food
8738,84.49,10.21,38.25,medical
8739,20.09,45.84,5.84,electronics
8740,65.51,29.03,25.72,electronics
8741,74.45,19.75,33.22,electronics
8742,44.62,9.96,2.39,medical
8743,36.98,20.99,25.65,food
8744,62.15,49.29,14.76,clothing
8745,19.79,10.24,6.13,food
8746,35.69,34.01,4.56,electronics
8747,6.38,3.63,20.29,electronics
8748,94.72,30.17,21.56,electronics
8749,11.23,14.41,7.23,food
8750,88.99,26.93,8.4,electronics
8751,9.68,14.72,1.56,clothing
8752,25.17,43.49,37.72,clothing
8753,10.14,29.63,37.67,clothing
8754,62.77,23.82,6.45,electronics
8755,5.37,46.47,8.89,tools
8756,91.19,1.59,19.88,clothing
8757,21.52,34.21,28.4,food
8758,94.18,7.33,34.92,medical
8759,64.81,11.81,18.01,electronics
8760,29.44,20.49,18.07,medical
8761,38.91,47.4,14.16,electronics
8762,57.95,6.23,19.26,tools
8763,22.07,20.09,17.69,electronics
8764,89.67,13.11,9.47,clothing
8765,75.77,7.25,11.38,medical
8766,72.24,41.78,38.51,electronics
8767,10.59,32.44,9.1,electronics
8768,83.9,11.91,10.73,tools
8769,46.48,24.15,34.33,clothing
8770,97.38,32.56,13.89,food
8771,89.71,40.81,19.45,food
8772,71.96,41.78,3.72,food
8773,62.29,30.58,2.69,medical
8774,92.3,34.74,5.28,medical
8775,37.93,12.88,28.18,electronics
8776,34.93,33.73,4.41,electronics
8777,81.19,5.13,29.84,medical
8778,94.34,10.16,7.91,medical
8779,86.36,36.36,13.68,tools
8780,9.36,36.14,33.53,food
8781,42.42,43.95,16.3,electronics
8782,28.84,41.36,30.2,clothing
8783,81.79,21.5,4.62,food
8784,19.85,38.25,37.01,tools
8785,65.0,23.71,6.86,medical
8786,42.81,25.51,13.45,medical
8787,53.32,42.51,20.78,medical
8788,92.57,16.66,19.81,tools
8789,62.15,11.7,22.08,electronics
8790,25.71,1.7,23.93,tools
8791,68.23,11.37,39.04,electronics
8792,53.88,43.16,26.17,medical
8793,93.52,44.35,12.06,electronics
8794,57.4,6.91,7.46,electronics
8795,96.57,33.06,10.41,electronics
8796,81.33,32.25,9.59,electronics
8797,82.9,18.33,31.77,medical
8798,86.29,26.89,37.59,tools
8799,36.75,37.68,29.66,electronics
8800,16.5,16.32,8.96,tools
8801,82.67,26.22,5.22,medical
8802,42.61,34.06,15.0,clothing
8803,39.29,29.42,13.76,medical
8804,6.2,39.5,25.98,food
8805,72.01,22.94,13.28,food
8806,59.09,20.36,11.61,electronics
8807,65.56,5.33,22.99,food
8808,97.22,7.27,4.61,electronics
8809,37.16,24.52,23.93,electronics
8810,84.72,10.7,26.01,food
8811,51.04,21.25,11.65,electronics
8812,18.67,22.05,9.35,food
8813,63.79,24.12,22.26,food
8814,80.06,8.61,24.02,food
8815,16.58,31.38,8.81,food
8816,34.58,48.97,8.42,food
8817,20.79,32.26,2.28,electronics
8818,58.94,44.99,22.72,tools
8819,48.78,22.19,26.21,clothing
8820,81.95,10.71,3.12,clothing
8821,49.44,46.76,26.71,electronics
8822,76.39,20.74,27.79,tools
8823,9.78,48.87,20.73,electronics
8824,33.83,22.12,16.29,clothing
8825,34.32,28.54,17.83,tools
8826,69.6,28.69,13.06,clothing
8827,43.81,8.78,27.61,electronics
8828,91.02,1.8,13.75,clothing
8829,22.17,39.57,17.66,clothing
8830,50.29,10.03,15.83,food
8831,25.02,45.74,6.57,medical
8832,74.77,8.78,10.56,electronics
8833,73.19,44.22,36.95,clothing
8834,72.6,24.21,3.14,electronics
8835,49.41,10.43,27.21,food
8836,29.06,13.32,35.23,medical
8837,44.54,6.16,14.78,electronics
8838,61.95,37.44,4.39,tools
8839,98.13,43.63,16.44,clothing
8840,82.31,19.92,29.81,clothing
8841,71.06,47.83,37.76,clothing
8842,96.86,14.32,10.77,electronics
8843,89.5,37.94,27.53,clothing
8844,39.22,26.49,17.66,electronics
8845,44.62,5.25,27.02,electronics
8846,9.47,28.51,22.07,food
8847,87.54,27.68,22.23,tools
8848,42.53,37.32,11.45,medical
8849,60.63,40.42,26.17,food
8850,51.93,25.2,38.81,food
8851,65.01,30.89,32.48,tools
8852,78.71,43.96,7.24,tools
8853,12.29,11.54,20.55,electronics
8854,22.14,1.29,6.98,clothing
8855,14.44,8.44,3.85,food
8856,28.02,41.47,25.85,food
8857,69.49,15.26,1.19,clothing
8858,21.86,9.23,2.77,food
8859,16.61,30.15,17.63,food
8860,8.32,6.51,25.27,clothing
8861,6.73,42.56,10.55,medical
8862,51.17,16.69,36.26,tools
8863,5.74,1.28,5.1,clothing
8864,65.69,37.84,4.09,medical
8865,40.74,17.79,38.42,food
8866,82.98,9.53,12.47,electronics
8867,55.31,13.6,9.53,clothing
8868,91.42,24.57,15.54,tools
8869,34.7,36.22,12.87,clothing
8870,15.95,23.79,25.43,clothing
8871,47.96,7.54,6.48,food
8872,91.08,42.34,3.08,clothing
8873,27.55,49.57,29.04,tools
8874,86.8,27.72,29.36,electronics
8875,64.57,28.83,5.45,food
8876,20.93,19.64,27.57,tools
8877,40.59,30.41,28.7,food
8878,30.2,4.73,10.1,electronics
8879,22.76,23.09,7.25,food
8880,67.28,3.1,7.4,food
8881,15.61,22.4,23.0,electronics
8882,20.73,47.77,30.06,food
8883,89.6,25.21,2.04,tools
8884,43.08,25.77,5.4,medical
8885,98.79,23.95,33.34,clothing
8886,44.09,7.65,24.31,food
8887,35.39,17.32,20.78,electronics
8888,76.63,22.18,10.12,tools
8889,21.21,3.0,23.36,tools
8890,50.92,40.54,37.77,food
8891,65.87,2.13,37.87,tools
8892,39.3,10.67,24.73,electronics
8893,79.03,3.97,14.37,medical
8894,35.62,16.67,21.58,clothing
8895,35.39,27.84,17.1,medical
8896,47.43,12.4,20.37,electronics
8897,46.44,30.89,2.93,tools
8898,58.12,36.58,39.85,medical
8899,42.31,33.33,33.4,electronics
8900,93.71,12.38,13.78,tools
8901,13.0,45.24,18.23,medical
8902,65.92,49.11,10.45,food
8903,57.11,28.67,5.59,clothing
8904,91.24,7.39,15.08,tools
8905,76.38,4.1,8.54,tools
8906,45.58,10.58,15.95,tools
8907,11.93,31.28,2.54,tools
8908,21.98,3.03,13.28,tools
8909,69.07,32.26,33.44,medical
8910,81.19,36.23,18.97,medical
8911,30.79,18.23,32.67,medical
8912,58.84,45.71,22.69,food
8913,64.92,5.39,35.88,electronics
8914,83.8,22.94,26.75,tools
8915,34.25,15.59,27.7,food
8916,56.53,33.22,5.7,tools
8917,91.82,5.89,30.37,electronics
8918,82.99,17.43,16.87,medical
8919,49.15,21.39,3.78,electronics
8920,17.28,28.66,29.77,tools
8921,50.97,28.84,31.82,medical
8922,45.11,17.22,37.35,medical
8923,87.65,23.87,32.14,food
8924,89.01,33.61,22.65,electronics
8925,71.88,18.15,9.97,medical
8926,52.96,8.95,18.96,food
8927,35.65,10.29,6.8,clothing
8928,92.15,32.17,26.13,food
8929,55.55,26.68,22.67,food
8930,39.27,25.6,7.81,medical
8931,95.95,31.35,35.18,food
8932,25.42,36.51,28.32,tools
8933,20.52,45.16,2.17,clothing
8934,28.05,25.65,26.97,food
8935,72.82,40.2,13.03,medical
8936,32.19,15.01,6.28,medical
8937,28.6,28.3,13.44,medical
8938,80.63,17.99,28.69,clothing
8939,12.36,36.92,17.24,medical
8940,43.5,39.66,7.07,food
8941,36.68,49.05,9.8,food
8942,86.4,44.85,37.62,food
8943,10.37,6.11,17.54,food
8944,30.67,3.9,11.21,food
8945,13.73,20.52,8.65,electronics
8946,21.82,43.81,9.26,food
8947,80.97,26.88,17.36,food
8948,23.52,23.51,12.05,electronics
8949,39.56,40.16,5.57,electronics
8950,24.32,43.69,37.43,tools
8951,12.36,23.89,11.34,clothing
8952,30.17,49.59,13.97,electronics
8953,20.84,40.83,25.64,clothing
8954,73.27,9.8,25.39,electronics
8955,40.96,25.78,36.07,tools
8956,20.33,6.45,39.17,medical
8957,30.95,25.06,24.81,electronics
8958,67.76,15.13,23.88,clothing
8959,99.12,9.5,18.2,food
8960,35.7,32.94,25.25,clothing
8961,88.8,19.36,26.16,tools
8962,39.21,42.85,3.39,electronics
8963,81.9,13.79,39.28,tools
8964,80.71,11.79,11.84,clothing
8965,21.86,34.68,10.15,electronics
8966,96.0,40.83,22.75,electronics
8967,35.81,10.63,3.97,clothing
8968,13.72,13.3,39.21,food
8969,75.56,27.22,27.54,medical
8970,94.28,16.12,30.05,tools
8971,92.49,31.96,1.52,medical
8972,74.96,29.93,5.46,tools
8973,40.87,43.38,25.44,food
8974,76.25,45.74,24.68,food
8975,80.9,39.99,21.24,medical
8976,61.78,35.3,2.44,electronics
8977,5.85,4.8,31.14,medical
8978,12.93,29.48,4.99,food
8979,35.25,7.8,39.65,tools
8980,44.45,1.08,10.92,tools
8981,22.79,49.16,7.44,clothing
8982,56.41,39.67,38.53,clothing
8983,96.38,32.3,5.4,food
8984,10.71,20.16,4.12,clothing
8985,57.06,7.91,2.43,medical
8986,63.76,38.38,25.1,medical
8987,53.0,13.8,2.26,tools
8988,66.5,15.01,11.85,electronics
8989,17.96,20.22,26.02,food
8990,85.01,9.31,28.52,clothing
8991,92.15,4.32,39.21,clothing
8992,39.98,26.42,37.14,electronics
8993,75.29,35.73,24.39,medical
8994,97.65,33.33,28.2,food
8995,90.06,44.99,28.39,clothing
8996,52.87,30.06,2.12,electronics
8997,52.4,29.16,26.74,clothing
8998,65.92,42.58,9.15,medical
8999,46.28,23.98,29.08,tools
9000,8.83,29.74,24.6,clothing
9001,14.82,1.22,11.95,food
9002,59.13,48.79,14.3,medical
9003,75.5,43.85,21.7,clothing
9004,65.1,31.33,38.59,medical
9005,73.09,42.88,17.35,electronics
9006,34.19,23.93,36.77,tools
9007,91.14,17.01,4.19,food
9008,13.27,5.34,12.35,medical
9009,20.69,7.7,13.12,electronics
9010,91.91,26.79,35.18,food
9011,86.19,17.92,12.44,clothing
9012,38.16,39.52,25.69,electronics
9013,43.5,12.78,7.14,electronics
9014,65.89,24.06,18.67,clothing
9015,36.43,41.32,29.19,medical
9016,92.51,46.4,31.16,electronics
9017,48.58,11.95,35.14,electronics
9018,58.21,37.72,29.34,food
9019,36.37,9.35,37.78,clothing
9020,83.8,21.55,31.93,tools
9021,12.82,25.1,13.66,food
9022,85.95,42.74,23.97,food
9023,64.01,28.57,30.67,medical
9024,36.14,8.94,31.67,medical
9025,52.15,34.25,23.81,clothing
9026,63.57,7.97,32.98,clothing
9027,37.24,2.86,1.04,clothing
9028,29.91,5.39,23.24,tools
9029,94.43,14.86,17.18,electronics
9030,49.63,16.69,33.65,clothing
9031,37.37,35.65,8.87,clothing
9032,87.72,19.38,10.66,food
9033,63.43,21.44,13.18,medical
9034,76.04,2.07,3.32,electronics
9035,18.37,20.5,10.6,electronics
9036,89.09,4.74,21.56,medical
9037,54.93,10.25,6.61,food
9038,66.82,45.19,39.87,food
9039,67.61,34.89,2.6,tools
9040,72.63,31.04,19.76,medical
9041,9.59,13.02,39.43,food
9042,10.81,40.94,12.38,tools
9043,55.27,15.77,17.37,medical
9044,10.15,9.86,1.62,clothing
9045,92.21,5.27,19.38,clothing
9046,56.33,36.83,27.68,tools
9047,7.98,12.77,17.2,medical
9048,52.37,23.43,19.09,food
9049,86.06,17.76,38.21,medical
9050,34.56,18.08,13.9,tools
9051,24.76,45.08,20.67,clothing
9052,36.43,43.18,10.75,electronics
9053,78.29,36.37,5.21,tools
9054,18.27,31.59,23.39,electronics
9055,24.52,41.31,21.96,food
9056,23.25,13.22,26.46,tools
9057,24.55,34.26,39.35,electronics
9058,97.51,26.48,14.12,tools
9059,49.13,8.02,10.77,medical
9060,18.17,39.99,1.55,medical
9061,31.74,6.2,25.66,tools
9062,75.9,15.55,32.78,medical
9063,46.51,6.26,37.51,medical
9064,96.12,28.56,10.54,electronics
9065,67.79,23.21,35.27,clothing
9066,48.09,3.67,23.74,tools
9067,46.49,17.03,19.64,food
9068,37.76,33.67,7.15,electronics
9069,53.19,11.11,19.02,tools
9070,20.28,27.76,21.94,clothing
9071,98.7,28.41,35.87,clothing
9072,68.64,41.54,23.99,electronics
9073,83.86,18.55,4.22,electronics
9074,64.37,4.29,28.57,clothing
9075,31.25,41.97,16.35,electronics
9076,99.85,22.2,30.93,food
9077,27.63,29.62,2.18,tools
9078,97.01,9.32,35.05,clothing
9079,40.69,27.38,13.88,medical
9080,89.61,39.59,20.58,medical
9081,77.4,30.36,14.52,tools
9082,16.87,34.56,15.65,tools
9083,76.12,31.19,30.38,medical
9084,51.56,38.18,38.17,tools
9085,75.58,45.47,28.21,tools
9086,80.76,16.17,3.99,medical
9087,90.53,2.59,25.77,food
9088,30.64,42.68,2.67,food
9089,15.06,5.79,26.88,tools
9090,75.92,29.78,5.97,tools
9091,41.61,14.14,19.78,food
9092,51.34,15.14,7.99,clothing
9093,72.6,33.67,8.85,food
9094,77.23,37.97,20.11,clothing
9095,37.15,5.43,14.85,tools
9096,45.18,44.34,21.32,clothing
9097,11.67,18.57,19.26,electronics
9098,39.66,21.38,17.24,medical
9099,44.39,49.3,35.77,tools
9100,58.74,21.61,30.1,medical
9101,28.83,32.32,14.32,electronics
9102,34.79,35.08,5.55,tools
9103,25.81,29.76,17.2,food
9104,22.8,13.78,15.49,tools
9105,53.52,19.29,24.67,tools
9106,61.38,4.99,6.67,medical
9107,90.84,23.1,29.82,electronics
9108,58.01,38.23,35.22,clothing
9109,51.18,15.9,19.79,clothing
9110,64.61,49.53,29.84,tools
9111,59.31,46.56,3.28,food
9112,51.99,3.5,28.64,medical
9113,59.22,41.71,8.14,electronics
9114,82.3,36.86,17.46,food
9115,27.33,47.12,6.23,electronics
9116,43.51,45.92,30.88,tools
9117,51.35,10.99,5.21,clothing
9118,13.6,41.45,34.63,food
9119,49.34,34.43,1.66,clothing
9120,39.47,17.95,32.68,tools
9121,44.91,8.35,8.51,medical
9122,22.91,21.44,9.04,electronics
9123,51.58,19.31,25.19,electronics
9124,20.79,30.79,13.07,tools
9125,5.18,15.6,1.33,tools
9126,25.62,37.48,19.28,tools
9127,25.71,7.25,30.91,food
9128,72.4,15.93,28.1,medical
9129,24.67,39.9,5.97,food
9130,79.77,42.11,4.15,clothing
9131,53.91,37.89,1.5,food
9132,84.31,27.46,27.78,medical
9133,86.41,33.96,29.08,electronics
9134,53.03,49.26,38.7,tools
